row_id,x,y,accuracy,time,place_id
23329197,2.3282,1.1233,55,677504,6940115252
23329244,2.2607,1.27,282,533529,5750069581
23330444,2.1394,1.419,39,406349,7278590122
23330540,2.1794,1.0927,654,493732,4464672227
23331382,2.0705,1.3746,66,771241,2591832958
23332148,2.2896,1.3777,54,220842,6706708436
23332591,2.004,1.2221,25,593483,5156008172
23332654,2.425,1.4738,62,226095,3178785922
23332669,2.1943,1.2501,65,605326,4143194894
23332720,2.3316,1.318,9,634455,2629738722
23332817,2.2746,1.0845,12,658474,2809108094
23333127,2.1652,1.439,16,352526,1905620584
23333387,2.1195,1.0558,14,182790,1658077953
23333527,2.4575,1.4603,70,125537,9474162554
23333878,2.387,1.4393,60,269205,4626375496
23334171,2.4179,1.2446,635,188287,2571962720
23334341,2.1788,1.224,94,93528,2739683636
23334961,2.1434,1.3112,155,680847,8790355618
23335141,2.4897,1.0909,167,568829,7086049158
23335242,2.3048,1.4368,173,143505,2225812517
23336283,2.2513,1.2577,74,178555,4374582281
23336299,2.2492,1.1055,121,393937,5063967094
23337165,2.2656,1.1722,73,519979,2187764354
23337374,2.1331,1.1947,66,595941,2337680907
23338247,2.3361,1.3593,29,701979,1536494374
23338434,2.1854,1.3504,46,537264,7240847236
23338781,2.472,1.2155,29,768979,2598654991
23338799,2.402,1.3903,702,206552,9756750564
23339855,2.4665,1.3181,66,123111,3695846783
23339953,2.3189,1.0691,155,646549,8032468532
23341571,2.2922,1.4292,6,390867,7102786166
23341623,2.2174,1.1276,63,717760,1732563460
23342742,2.145,1.1113,63,764231,9512310615
23343200,2.3075,1.3913,164,578068,6706708436
23343871,2.2124,1.0472,65,512801,1136965912
23344382,2.3695,1.2382,418,58148,4233534513
23344489,2.1161,1.0555,66,254133,2164082478
23345008,2.3976,1.2684,61,718210,7732742644
23345023,2.0795,1.1551,26,321794,4231692509
23345528,2.1373,1.2568,56,524783,1214974606
23345885,2.1077,1.2766,12,77476,6854303457
23347747,2.1942,1.2736,28,492621,1540382716
23347938,2.0878,1.2694,74,540530,3076556383
23348267,2.4253,1.189,28,379704,6396652784
23348462,2.129,1.2787,67,432438,4606837364
23348838,2.3343,1.2317,162,297014,5943393344
23349283,2.2715,1.1208,148,638280,2852927300
23349475,2.0984,1.0177,55,748523,5779120630
23350268,2.126,1.1254,78,667324,4231692509
23350649,2.3917,1.357,64,120272,1536494374
23350751,2.3556,1.0098,17,231197,7736616367
23350821,2.1156,1.0411,10,16866,1663763627
23350884,2.1493,1.2729,69,293082,1214974606
23351349,2.0682,1.1624,168,496490,4231692509
23351670,2.0704,1.2379,66,518577,1380291167
23352142,2.0005,1.3026,121,669246,1804841714
23352223,2.1178,1.206,58,12765,3086382532
23352242,2.0612,1.2325,62,120770,5675632737
23352503,2.279,1.3773,83,588260,6706708436
23352520,2.4699,1.2646,16,751156,7871954785
23352957,2.457,1.1589,62,250506,6396652784
23353223,2.0187,1.339,40,650043,5992403068
23353234,2.3778,1.1176,69,576112,3740447345
23353295,2.0227,1.1859,62,324825,2082127512
23353513,2.2426,1.2868,57,758258,6215057357
23355552,2.2619,1.1176,65,664018,3513732261
23355569,2.0384,1.2543,23,734717,9536397570
23355809,2.0051,1.1143,26,349930,5828455274
23356659,2.2689,1.4406,169,655748,9487489239
23356717,2.0913,1.192,66,577109,3948427562
23356766,2.2101,1.4422,15,100876,9904847340
23356930,2.255,1.1559,166,633607,3017445792
23357832,2.1088,1.4412,42,546603,8825199610
23357833,2.0496,1.176,68,670709,4231692509
23358089,2.1437,1.3467,24,407270,7240847236
23358098,2.2729,1.438,73,656731,7038685199
23358163,2.2711,1.0808,6,458099,1496485145
23358896,2.0296,1.2342,53,604461,7829825858
23359273,2.3313,1.448,26,167978,1533408099
23359341,2.3042,1.1293,41,680372,3588028567
23359357,2.0463,1.2304,2,192247,3177384238
23359406,2.3984,1.3283,3,317089,6644108708
23359876,2.2249,1.3009,34,610097,3196019344
23360406,2.4552,1.3925,7,283431,4270403095
23361800,2.3911,1.0715,76,252046,9364592521
23361921,2.2563,1.3811,67,456879,6706708436
23362400,2.3385,1.1045,6,167325,5541564636
23362756,2.3487,1.4041,93,681109,5442484608
23362925,2.268,1.3729,55,151819,6706708436
23363180,2.0462,1.1687,94,412622,3061996897
23363579,2.2596,1.1259,132,686735,2852927300
23363669,2.1346,1.2359,69,146886,1380291167
23363757,2.453,1.2325,23,769624,9615994461
23363848,2.3261,1.0876,56,309986,3157530019
23363872,2.1804,1.2752,63,78,5111412226
23364292,2.3238,1.3411,67,202756,8655245424
23365464,2.1509,1.2453,78,349797,5313490064
23365764,2.2244,1.3501,61,317925,7240847236
23366511,2.4339,1.0121,116,320911,9365003624
23366661,2.2582,1.0919,65,142618,7929669489
23366815,2.0916,1.3384,162,649541,1577178217
23367046,2.4458,1.3484,79,224882,4659529541
23367467,2.2039,1.2893,61,394006,1653222405
23367873,2.3376,1.1597,65,121658,4861093827
23368790,2.1421,1.2953,67,89444,5111412226
23369091,2.3443,1.408,59,597804,7278590122
23369988,2.0522,1.0591,56,494260,4336717042
23370499,2.0141,1.1903,162,542939,3229876087
23370556,2.4616,1.0951,24,7211,8940024726
23370820,2.0698,1.2453,61,558588,9081742495
23370945,2.1145,1.3088,69,151373,5256855055
23371577,2.0149,1.2229,22,309413,5617987948
23371742,2.0306,1.46,11,304401,5232128865
23371950,2.122,1.3061,142,208701,8790355618
23372735,2.3255,1.2648,68,746335,2585551753
23372847,2.4143,1.2597,158,20269,2571962720
23372980,2.482,1.2181,76,215720,5436598256
23373508,2.4787,1.4482,61,502043,5801995519
23373533,2.2118,1.0923,168,356435,1732563460
23373730,2.1394,1.428,77,35760,7644714882
23374054,2.4996,1.1232,67,613021,6828787147
23374056,2.0497,1.1192,65,323443,4868301943
23374475,2.3948,1.3545,71,314243,4659529541
23374497,2.3803,1.2233,166,725331,5301169969
23374678,2.3732,1.0708,25,574214,1728965731
23374843,2.0596,1.222,156,53149,2739683636
23375035,2.0887,1.3459,69,712,5048523503
23375244,2.4965,1.3312,5,196974,5151728394
23376508,2.4118,1.278,6,376676,1653222405
23376552,2.3405,1.1728,63,621269,4861093827
23377377,2.187,1.1408,302,382355,3588028567
23377682,2.4186,1.2034,73,474743,7312165178
23377899,2.1303,1.0609,29,656622,8106965613
23378003,2.0543,1.1692,4,757890,9764078387
23378011,2.0689,1.354,43,181481,3297144794
23378768,2.1242,1.2974,66,171204,6854303457
23379258,2.2812,1.2398,52,336323,9110155624
23379766,2.2456,1.4465,10,25454,7038685199
23380451,2.035,1.1602,13,244235,9764078387
23380469,2.0205,1.1876,59,212627,2082127512
23380593,2.0592,1.105,66,149711,5781604363
23380883,2.3873,1.0733,119,169068,3157530019
23381625,2.0853,1.1848,5,199727,9764078387
23381708,2.498,1.4724,58,664231,3683690538
23382501,2.0008,1.1884,62,619083,2082127512
23382534,2.0298,1.4987,1,215171,7749287599
23382610,2.2209,1.2011,76,75597,1113063429
23382838,2.1646,1.2826,64,411996,5111412226
23382872,2.1006,1.1512,3,182272,4231692509
23383079,2.3296,1.2425,5,302746,4233534513
23383190,2.0809,1.3254,13,93414,5334589752
23383252,2.1705,1.4965,48,194305,9936666116
23383413,2.053,1.3028,133,539998,6854303457
23383513,2.1894,1.1433,56,59148,3513732261
23384663,2.094,1.0556,62,239135,8106965613
23385051,2.2521,1.0733,57,262080,7929669489
23385158,2.0995,1.3452,177,577497,1577178217
23385176,2.1833,1.4822,66,426895,4903903352
23385735,2.3418,1.2203,38,742054,1219514528
23385825,2.3583,1.0957,71,629414,6246622940
23385931,2.3898,1.3748,97,48071,8651518182
23386237,2.1035,1.1987,77,56383,2337680907
23386256,2.2565,1.063,73,535899,7929669489
23386485,2.0922,1.0713,168,442137,3981920612
23386623,2.1327,1.1297,6,518955,4691678575
23386668,2.3419,1.0698,57,759936,3157530019
23386850,2.4466,1.445,72,469039,5801995519
23387419,2.3133,1.4755,8,359478,8379994288
23387777,2.0256,1.2462,23,314870,7004204555
23387982,2.0894,1.0745,14,107980,7283077700
23389884,2.188,1.2372,7,649888,9110155624
23389967,2.1317,1.173,25,240031,9764078387
23390240,2.0547,1.3439,21,617662,3297144794
23390685,2.0618,1.0584,20,227634,4336717042
23391258,2.044,1.1572,33,556402,8072176981
23391299,2.3043,1.1644,64,482675,5575657508
23391438,2.3915,1.3084,16,578555,6644108708
23391577,2.3712,1.4303,72,403369,4626375496
23392436,2.0031,1.1588,68,392714,2082127512
23392600,2.0635,1.1154,169,571027,3047002443
23392615,2.1324,1.0402,8,334987,1658077953
23392695,2.3432,1.3238,771,356639,6644108708
23392904,2.4119,1.0813,60,36394,9664549861
23393087,2.397,1.2003,33,693271,9651995945
23393173,2.458,1.1788,169,139814,6396652784
23393249,2.0195,1.1918,72,334104,2082127512
23393622,2.2126,1.0153,52,265645,1950681894
23393880,2.1461,1.1484,65,590414,4691678575
23393916,2.0814,1.1428,84,349668,4231692509
23394165,2.4055,1.1202,42,693543,3944091515
23394459,2.1429,1.1083,50,238559,4110044452
23394985,2.4966,1.4852,23,144664,3465711565
23395136,2.2218,1.0093,73,609649,8632201887
23395166,2.4554,1.4457,70,739743,5801995519
23395767,2.4119,1.197,65,401701,3974542317
23395997,2.2889,1.453,71,190492,9487489239
23396017,2.3451,1.1428,57,127456,8670584806
23396623,2.0346,1.4773,66,36799,6936126097
23396899,2.1575,1.3945,15,132938,5991509451
23397673,2.2984,1.2411,11,607437,5448001036
23398081,2.2617,1.1417,45,489967,3109132734
23398477,2.4121,1.1987,56,287848,5304570159
23398515,2.3888,1.3435,16,179652,1188605085
23398637,2.3454,1.4637,61,556038,3002774559
23398711,2.4673,1.1714,167,304752,6396652784
23399062,2.3589,1.4151,69,134643,7789869701
23399088,2.116,1.015,37,725050,6171758350
23399310,2.1943,1.4342,3,536122,9348286122
23399432,2.3502,1.1861,200,413789,4861093827
23399549,2.3079,1.1695,7,61268,2418019536
23399551,2.202,1.1263,900,176622,3588028567
23399584,2.419,1.2922,62,598859,7732742644
23399880,2.0268,1.2296,38,383940,4642646293
23400549,2.2509,1.1215,183,114076,3513732261
23401327,2.0199,1.1904,7,148564,4729896908
23401729,2.1108,1.3095,14,776074,8790355618
23401844,2.0644,1.1927,8,733061,3229876087
23401975,2.2199,1.3564,13,216035,7240847236
23401991,2.327,1.4012,14,40519,9060493227
23402267,2.0736,1.4319,13,372865,9573801864
23402747,2.4556,1.4118,19,572257,6389656261
23404107,2.2799,1.3842,67,507611,6706708436
23404694,2.1302,1.3086,17,189725,8790355618
23405992,2.3041,1.4427,65,434869,7920779710
23406190,2.2356,1.0597,194,72444,8032468532
23406371,2.1438,1.2839,250,37556,6854303457
23407528,2.4713,1.2606,81,599814,7871954785
23407648,2.124,1.3699,6,115571,5484006387
23407675,2.1175,1.2933,34,667206,4182637650
23407783,2.2655,1.304,69,421484,2343525997
23408037,2.2752,1.2815,52,317868,6215057357
23408289,2.2043,1.185,72,558725,3229876087
23408498,2.08,1.4838,65,363681,2367979052
23408638,2.2557,1.2675,14,272997,9773056775
23408926,2.1631,1.4103,62,730355,7021063988
23408939,2.4462,1.2039,535,168527,3974542317
23409589,2.0823,1.2677,65,15114,3076556383
23409709,2.2634,1.3891,59,242713,6706708436
23410173,2.0947,1.0754,67,614896,4336717042
23410587,2.0952,1.4354,50,451960,6492209794
23410710,2.1414,1.2236,75,360955,8158973166
23410994,2.164,1.2786,43,730245,6215057357
23411220,2.3964,1.4927,2,152597,6985562423
23411709,2.0745,1.0777,46,138056,4336717042
23412523,2.162,1.1613,122,223699,9764078387
23412782,2.2681,1.2898,54,91550,9496768941
23412816,2.4297,1.0013,909,402786,5746691969
23413096,2.1416,1.1346,81,565537,4691678575
23413279,2.2956,1.4099,13,66868,6706708436
23413342,2.169,1.2911,116,640754,6854303457
23413480,2.205,1.2953,69,638054,1301102957
23413632,2.2298,1.4721,175,382012,4011083602
23413876,2.0369,1.2731,121,735087,5399802683
23414442,2.1439,1.3537,162,369016,6309007236
23414501,2.3303,1.0174,7,762350,9385037090
23414521,2.4425,1.3467,60,179906,1188605085
23415264,2.2799,1.276,174,464834,3319589754
23415308,2.2182,1.4381,73,180940,6099835393
23415517,2.2034,1.2879,8,178718,7097086698
23415793,2.4164,1.2356,88,699938,2571962720
23416221,2.4768,1.0197,127,696452,1663763627
23416227,2.0374,1.0083,51,322233,8687844587
23416645,2.0321,1.2154,18,674493,3997372701
23416847,2.1958,1.3609,8,370403,1188605085
23417360,2.0595,1.1089,69,670742,3047002443
23418103,2.4379,1.4067,9,78626,4646500666
23418147,2.2405,1.389,47,618067,1893125756
23418171,2.3155,1.3697,51,592816,7663031065
23418279,2.2641,1.3842,57,447036,6706708436
23418521,2.0934,1.2367,5,46137,1380291167
23418591,2.3507,1.2933,10,739602,8099882727
23418621,2.0292,1.0466,10,342260,4790376037
23418869,2.1919,1.3409,62,346805,7240847236
23419182,2.358,1.3196,71,265812,6644108708
23419301,2.0005,1.187,61,554051,2082127512
23419606,2.0056,1.1747,82,519589,2082127512
23419955,2.0666,1.2408,83,511042,9081742495
23421413,2.1751,1.0948,11,745300,5723607000
23421439,2.0809,1.2807,48,353087,3076556383
23421497,2.0038,1.0539,69,230603,4527429759
23421710,2.0894,1.3388,7,273670,5334589752
23421925,2.3508,1.4452,82,102014,7102786166
23421927,2.143,1.4068,10,7649,5991509451
23422103,2.062,1.4938,218,656089,2367979052
23422925,2.1345,1.0621,64,589076,8106965613
23422969,2.2655,1.2881,74,383188,1540382716
23423684,2.2309,1.3619,56,264990,4568745791
23423817,2.449,1.3579,86,225034,4659529541
23424082,2.4204,1.2198,3,752676,8829076565
23424987,2.2127,1.0527,27,351777,7810150060
23424988,2.36,1.1241,167,239361,1935182397
23425773,2.1804,1.3327,60,579549,4712992402
23426849,2.4177,1.4814,68,584089,3178785922
23426914,2.4343,1.3468,56,179048,1188605085
23427016,2.2334,1.1918,3,94145,9817571734
23427241,2.0727,1.2674,57,690454,3076556383
23427410,2.2624,1.2506,6,226891,9773056775
23427622,2.4827,1.4394,68,418634,5801995519
23428130,2.1031,1.127,70,761262,4231692509
23428756,2.1902,1.2575,3,236482,7694823885
23428950,2.4344,1.447,61,708531,4626375496
23429443,2.288,1.0275,99,751397,9386144778
23430443,2.0698,1.1519,626,400215,9864693439
23430474,2.3326,1.0457,7,547309,9817378802
23430523,2.3952,1.4956,550,396292,3208002691
23430540,2.35,1.1826,75,621989,3020291657
23432601,2.259,1.412,67,697699,6706708436
23432684,2.1173,1.2445,60,728697,1380291167
23433147,2.3404,1.0207,172,467920,9309341993
23433775,2.2374,1.3631,68,438965,4286785360
23434115,2.4032,1.2711,49,666271,7097086698
23434156,2.1618,1.4467,73,51303,7644714882
23434370,2.0338,1.0943,72,423773,9303466586
23434619,2.2767,1.227,65,556016,5448001036
23434935,2.0797,1.0669,35,526657,1975319402
23435186,2.0151,1.4252,110,440618,8795956344
23436061,2.0022,1.32,45,745574,3311763279
23436126,2.2321,1.4338,65,400831,7102786166
23436589,2.0618,1.4818,98,782475,6054985864
23437102,2.1136,1.3583,15,99681,1971715162
23437817,2.0764,1.2837,15,473638,8426896578
23437978,2.1119,1.1393,19,447622,4691678575
23438419,2.4177,1.2672,167,460159,3708108530
23438757,2.4107,1.4134,67,603814,3621522584
23438947,2.3818,1.3519,165,114615,1536494374
23439254,2.3422,1.4236,64,591451,7600299291
23439348,2.1234,1.1115,65,743854,5723607000
23439783,2.1852,1.0332,7,273641,5830680661
23439826,2.4227,1.3411,59,536278,1536494374
23439877,2.3068,1.0393,54,95763,9373984994
23440274,2.1912,1.374,61,105364,4568745791
23440547,2.1085,1.38,58,155625,8396039622
23441120,2.1094,1.3886,57,23244,8396039622
23441181,2.4006,1.3174,10,295557,1656255553
23441224,2.4844,1.2778,84,517890,7871954785
23441871,2.2461,1.054,58,184845,7810150060
23441928,2.2291,1.2759,177,392093,4606837364
23442811,2.1628,1.1806,20,296244,1031277804
23443271,2.3854,1.0674,35,462994,7810150060
23444487,2.2241,1.4118,150,429579,6977661807
23444936,2.3541,1.1786,71,547841,4861093827
23445035,2.186,1.3742,174,392644,4086821630
23445108,2.09,1.1507,71,300306,4231692509
23445928,2.3111,1.292,69,294780,1540382716
23446020,2.376,1.441,53,517155,4626375496
23446117,2.4001,1.3664,18,226143,4659529541
23446164,2.3268,1.0824,62,123373,3157530019
23446178,2.3077,1.2403,20,185489,5943393344
23446288,2.145,1.0724,44,730808,8904074677
23446453,2.0089,1.1941,24,48988,3229876087
23446527,2.3216,1.0707,171,554900,8032468532
23447759,2.2295,1.0919,68,678381,7929669489
23448154,2.1371,1.3184,5,217111,8790355618
23448550,2.2004,1.1382,174,620988,3109132734
23448923,2.183,1.2274,131,699961,2739683636
23449427,2.3456,1.0031,71,736581,2112291371
23449934,2.2438,1.304,12,517740,3780913846
23450405,2.0088,1.4831,57,504051,6691588909
23450770,2.4245,1.0844,9,763246,9793752815
23450946,2.0898,1.143,167,239617,7463831010
23451925,2.1869,1.0595,173,766582,7810150060
23452027,2.0763,1.2514,80,700470,3076556383
23452547,2.434,1.3396,169,7567,1188605085
23452585,2.1792,1.3229,10,172224,5335193549
23453434,2.3774,1.3637,69,134151,1536494374
23454094,2.0472,1.4148,12,307071,7021063988
23454304,2.1249,1.2252,88,725874,1380291167
23454408,2.3894,1.3804,65,175066,7789869701
23454739,2.1025,1.2596,53,383860,5750069581
23454850,2.2556,1.4564,67,720622,7038685199
23455116,2.441,1.355,174,262262,4659529541
23455129,2.4875,1.3998,152,628221,4465359515
23455283,2.0363,1.2713,56,503043,6534789201
23456813,2.412,1.4996,31,782127,5940355445
23456991,2.2314,1.0366,16,454196,7810150060
23457200,2.0596,1.111,68,785211,8679966649
23457228,2.3861,1.1739,65,10817,4861093827
23458186,2.3704,1.4481,175,113037,7600299291
23458219,2.2885,1.2341,529,371974,4233534513
23458235,2.0578,1.4108,62,498854,7323905251
23458773,2.2571,1.3786,33,660045,1893125756
23459149,2.4907,1.2411,57,639982,7871954785
23459500,2.0714,1.3561,165,181353,1577178217
23459794,2.4819,1.4718,75,79705,6474510758
23459897,2.2059,1.2739,26,377114,4374582281
23459952,2.0629,1.1458,11,301953,4231692509
23460042,2.2674,1.1482,10,158999,3513732261
23460475,2.4568,1.4904,63,284765,3178785922
23460732,2.3339,1.0949,71,580762,5541564636
23461271,2.3331,1.172,167,565218,8072176981
23461314,2.4729,1.4049,77,536359,6389656261
23461327,2.2807,1.1038,63,389299,9083536463
23461428,2.3378,1.395,8,368519,8831215876
23461489,2.2306,1.2431,65,569038,2739683636
23461823,2.1886,1.3745,2,780668,7707930617
23462249,2.1056,1.2382,4,328812,9110155624
23462710,2.4368,1.343,101,245019,4659529541
23462723,2.4014,1.0439,639,701362,1314542379
23463149,2.0462,1.0228,52,627743,8687844587
23464696,2.2984,1.4018,614,446634,6706708436
23464742,2.0252,1.4586,71,609510,5232128865
23465246,2.3898,1.3963,173,614696,9060493227
23466455,2.4511,1.2042,40,368112,7312165178
23466504,2.0931,1.2933,82,110853,6854303457
23467118,2.4329,1.2076,156,35196,7312165178
23468008,2.1679,1.4248,34,383357,6358870572
23469127,2.4211,1.3826,67,477259,6282451574
23469343,2.1214,1.262,30,551591,1612001894
23469388,2.0561,1.3175,8,54736,5334589752
23469713,2.4674,1.3135,11,519482,4168031615
23470290,2.4363,1.2471,71,180140,2571962720
23470477,2.0838,1.3001,213,469427,7942373049
23470483,2.4374,1.1927,64,28667,6396652784
23470699,2.4639,1.4416,71,659138,5801995519
23470704,2.1606,1.3927,65,622183,5991509451
23470860,2.4585,1.2095,60,684073,3974542317
23471358,2.487,1.2296,52,188871,6787040850
23471481,2.057,1.142,19,249945,7463831010
23471621,2.3092,1.4618,134,746537,3002774559
23471888,2.0135,1.1786,75,41510,2082127512
23472132,2.4339,1.3587,63,179801,1188605085
23472901,2.3314,1.2566,163,706061,9773056775
23474495,2.4786,1.1372,56,771544,8670584806
23474602,2.0041,1.3095,14,305312,4435141062
23475590,2.3205,1.4118,274,677230,7278590122
23476592,2.2453,1.0401,65,558054,7199420770
23476639,2.2082,1.3601,30,614777,1907932368
23477632,2.0921,1.1725,6,778323,9764078387
23477836,2.3002,1.2421,57,610291,5943393344
23477923,2.0641,1.0164,19,132427,5600661085
23478275,2.2432,1.2792,54,197007,6215057357
23478701,2.007,1.1736,793,782331,9764078387
23478724,2.0051,1.404,14,63474,4041053840
23478776,2.1985,1.2947,3,377398,7444820426
23479235,2.1976,1.1045,166,326207,1732563460
23479329,2.4256,1.0356,63,605492,5033348570
23479614,2.2905,1.2309,13,315602,8505496580
23479792,2.3725,1.1672,61,361858,4861093827
23481501,2.0323,1.151,60,374076,2082127512
23481765,2.3695,1.3719,68,102446,4909747086
23481767,2.4248,1.1847,72,106037,6396652784
23481904,2.2254,1.3395,625,727128,3042743105
23482314,2.3247,1.472,72,719025,3002774559
23482394,2.4872,1.4279,10,113063,7396159924
23482785,2.4081,1.0975,168,761597,1034200626
23483217,2.0471,1.2676,198,374892,9110155624
23483347,2.161,1.4232,11,761680,8795956344
23483362,2.0874,1.1907,5,196566,9764078387
23483469,2.3162,1.3217,17,249020,3601994721
23483486,2.0639,1.3356,56,681521,3297144794
23484085,2.1171,1.0655,17,20351,4336717042
23484512,2.0832,1.1729,64,589034,3229876087
23484715,2.1678,1.329,42,172374,8076001163
23484910,2.225,1.4851,10,81786,6873618335
23485121,2.1985,1.3475,62,591609,6958981337
23485409,2.2244,1.2597,17,367634,9131412124
23486885,2.1285,1.2498,140,752328,1214974606
23486999,2.1781,1.0392,66,406303,5906186883
23487415,2.401,1.0565,48,234420,5103329101
23487957,2.0817,1.2925,17,194874,1974117064
23488232,2.2837,1.0966,19,769007,1339666015
23488763,2.2249,1.031,32,483942,5830680661
23488828,2.3212,1.3035,32,493942,7444820426
23489786,2.0115,1.0466,794,82000,4255947450
23489873,2.4774,1.0054,168,742817,1663763627
23489984,2.3361,1.4313,161,401450,3399185620
23490031,2.2478,1.2625,121,633410,6215057357
23490330,2.2085,1.0593,26,395163,7810150060
23490374,2.4288,1.2061,56,223971,7312165178
23491304,2.4168,1.0845,58,357055,3411026024
23491337,2.4956,1.0273,65,669139,1663763627
23492369,2.1429,1.4307,15,375537,7644714882
23492426,2.3689,1.024,31,769133,3600500966
23492990,2.2536,1.2634,67,401786,1540382716
23493398,2.0677,1.1049,77,323424,4868301943
23493653,2.0997,1.2079,64,13111,2337680907
23494144,2.4763,1.45,67,723711,5801995519
23494395,2.1277,1.3081,66,625138,5256855055
23494628,2.2079,1.2921,61,312020,1540382716
23494676,2.4474,1.0387,56,496373,5033348570
23494678,2.0196,1.1748,174,685253,2082127512
23494692,2.2625,1.3682,30,306682,4568745791
23494695,2.1729,1.3627,59,679234,7021663947
23495206,2.0311,1.4509,394,779391,5232128865
23495809,2.2605,1.0787,66,288198,7929669489
23496076,2.2267,1.2627,49,169895,4374582281
23496729,2.1155,1.1523,63,459808,5911919827
23497246,2.0653,1.0935,63,299924,4135085103
23497362,2.181,1.1642,50,357813,1841689795
23497410,2.3268,1.0589,50,605243,8032468532
23498310,2.4355,1.1119,20,198362,8670584806
23498398,2.131,1.4465,72,713920,7644714882
23498406,2.1262,1.1795,13,196209,9764078387
23498993,2.4924,1.0378,15,118990,1663763627
23499077,2.1095,1.2098,64,17496,2337680907
23499222,2.195,1.274,17,76413,4606837364
23500098,2.1298,1.1073,56,455853,4110044452
23500188,2.3779,1.0988,59,492578,3740447345
23500238,2.2913,1.4452,64,157819,2225812517
23500513,2.0454,1.0818,20,680829,2164082478
23500560,2.1729,1.1138,35,656783,9911828973
23500845,2.2367,1.2875,3,784181,1540382716
23501300,2.1404,1.474,158,233683,4903903352
23502167,2.1814,1.1137,75,467417,1732563460
23502541,2.4514,1.3912,68,610670,1200418561
23503183,2.3082,1.3116,25,348110,6644108708
23503358,2.0422,1.4855,167,463340,6054985864
23505062,2.3229,1.38,61,357365,9639680342
23505336,2.47,1.4671,3,337926,9474162554
23505819,2.4615,1.0468,4,110453,1344594346
23506017,2.4364,1.3482,73,108174,1188605085
23507050,2.2853,1.2965,55,709322,8525624794
23507146,2.4858,1.4604,65,270223,6474510758
23507681,2.3001,1.2238,24,202161,4233534513
23507787,2.3432,1.1747,65,319043,3020291657
23508212,2.3014,1.2016,124,247376,3061996897
23508307,2.2288,1.1748,6,119648,3061996897
23508372,2.3469,1.1437,10,187507,3109132734
23508376,2.1166,1.1694,65,660924,3229876087
23508510,2.1324,1.3737,6,134806,1971715162
23508888,2.4218,1.1292,70,127445,8670584806
23508981,2.1605,1.0963,2,141795,1732563460
23509279,2.2001,1.3418,64,629332,7240847236
23509533,2.1517,1.4347,5,715962,4270403095
23509661,2.4738,1.3192,10,398748,4168031615
23509736,2.0405,1.1848,161,569972,3130287982
23509805,2.2576,1.3043,66,689102,6215057357
23509991,2.0797,1.2751,13,477256,3076556383
23511588,2.3701,1.1153,4,88661,1326517230
23511606,2.4293,1.3442,26,595670,4179997917
23511864,2.007,1.0687,11,550255,2164082478
23512265,2.4842,1.0867,81,179975,8940024726
23512406,2.1445,1.2979,10,343031,1656255553
23512421,2.2223,1.1482,71,643797,3513732261
23512464,2.4301,1.2774,8,395837,7732742644
23512657,2.4979,1.474,49,328250,9205242790
23512818,2.4184,1.272,168,519593,7732742644
23513181,2.1898,1.4078,63,166018,5991509451
23513704,2.3494,1.2466,58,760801,5943393344
23513722,2.4065,1.1879,73,389825,5733965825
23513812,2.4764,1.46,1,127992,9474162554
23513995,2.2834,1.3902,59,747909,6706708436
23514213,2.1762,1.1063,12,124588,1732563460
23514263,2.4694,1.3954,61,633137,7278590122
23514644,2.3981,1.4167,20,120896,4831618599
23514714,2.1272,1.4415,458,203737,7644714882
23514918,2.3559,1.0795,176,575727,3157530019
23515147,2.4532,1.2282,27,506319,9615994461
23515258,2.3336,1.2782,13,471112,3885774737
23516389,2.1216,1.2861,51,525604,4235083075
23516493,2.1997,1.3739,73,684480,8795513764
23516643,2.1265,1.2964,65,89444,5111412226
23516955,2.2353,1.2778,70,39069,4374582281
23517057,2.1172,1.2635,11,84698,6215057357
23517515,2.1077,1.376,232,506615,8725643775
23517567,2.3414,1.1644,65,686180,4861093827
23518531,2.3267,1.1194,77,158979,6940115252
23519266,2.354,1.3213,68,49585,6644108708
23520467,2.4065,1.4082,205,322995,7278590122
23520665,2.181,1.2441,72,59307,2739683636
23520941,2.109,1.2046,55,158275,2337680907
23521304,2.0677,1.3203,67,121150,3297144794
23521738,2.2679,1.4629,33,533573,4386750363
23522039,2.0204,1.458,33,779661,6936126097
23522080,2.0495,1.4048,170,649880,7021063988
23523347,2.1318,1.3014,175,671072,7097086698
23523448,2.458,1.2628,198,233466,6351740191
23523811,2.4372,1.2392,12,380584,3177384238
23524696,2.0276,1.4659,168,339422,6054985864
23524791,2.3977,1.1645,49,768287,4650375348
23525554,2.1879,1.3039,59,643326,6854303457
23525692,2.3474,1.4229,65,627041,7600299291
23525716,2.4712,1.4253,171,776685,4465359515
23525735,2.0569,1.3743,6,354754,8010452641
23526333,2.1049,1.0268,7,185820,8687844587
23526366,2.2652,1.3726,22,6960,7663031065
23526572,2.2669,1.2666,101,136781,6215057357
23526656,2.241,1.326,44,523905,6035494832
23526876,2.0712,1.0663,44,626451,4336717042
23527317,2.1258,1.3056,170,148039,8790355618
23527520,2.2915,1.0533,13,25512,9373984994
23527537,2.0759,1.3103,463,682247,6854303457
23527582,2.0852,1.4954,74,152020,2367979052
23528681,2.0402,1.179,168,210844,9764078387
23528912,2.3724,1.0487,38,504394,1168869217
23528951,2.4203,1.337,12,686700,8074414179
23528994,2.496,1.3572,63,761805,2285334931
23529293,2.1026,1.262,16,722936,6854303457
